sat,image_index,subject,stim,response,confidence,correct,resp_rt,conf_rt,repeat,mnist_index
accuracy focus,1,1,2,2,4,1,0.702198584,0.649896375,0,48
accuracy focus,1,1,2,2,4,1,0.70260825,0.268917375,1,48
accuracy focus,1,2,2,4,1,0,1.450748208,0.488193833,0,48
accuracy focus,1,2,2,3,4,0,0.970708,0.428919791,1,48
accuracy focus,1,3,2,2,4,1,0.701576833,0.197865875,0,48
accuracy focus,1,3,2,3,2,0,0.814672666,0.781909083,1,48
accuracy focus,1,4,2,2,2,1,1.105983542,0.2643385,0,48
accuracy focus,1,4,2,2,1,1,1.497341875,0.554770791,1,48
accuracy focus,1,5,2,4,4,0,1.109141875,0.183526292,0,48
accuracy focus,1,5,2,2,4,1,0.807046833,0.202232875,1,48
accuracy focus,1,6,2,2,4,1,0.707890083,0.218281583,0,48
accuracy focus,1,6,2,4,2,0,0.704809667,0.201505958,1,48
accuracy focus,1,7,2,1,2,0,2.161828583,0.688801458,0,48
accuracy focus,1,7,2,2,4,1,1.420415875,0.624822583,1,48
accuracy focus,1,8,2,2,2,1,1.6298535,1.353329042,0,48
accuracy focus,1,8,2,2,3,1,0.812303042,0.38421775,1,48
accuracy focus,1,9,2,2,3,1,0.791519125,1.190417375,0,48
accuracy focus,1,9,2,3,4,0,1.080536291,2.570745541,1,48
accuracy focus,1,10,2,2,4,1,1.458633,0.535114583,0,48
accuracy focus,1,10,2,2,4,1,0.715925458,0.284232125,1,48
accuracy focus,2,1,2,2,4,1,2.086488542,0.344243875,0,322
accuracy focus,2,1,2,8,1,0,0.818227375,0.235250042,1,322
accuracy focus,2,2,2,7,4,0,0.915537875,0.251670417,0,322
accuracy focus,2,2,2,7,2,0,0.836557416,0.346935458,1,322
accuracy focus,2,3,2,2,3,1,0.687878833,0.236813042,0,322
accuracy focus,2,3,2,2,1,1,0.721256083,1.41810325,1,322
accuracy focus,2,4,2,2,4,1,1.199691833,1.1799525,0,322
accuracy focus,2,4,2,2,3,1,0.886681583,0.23162375,1,322
accuracy focus,2,5,2,2,4,1,0.661514209,0.150705333,0,322
accuracy focus,2,5,2,2,4,1,0.74207075,0.182981625,1,322
accuracy focus,2,6,2,2,1,1,1.280086208,0.359852875,0,322
accuracy focus,2,6,2,7,4,0,0.868501334,0.139575166,1,322
accuracy focus,2,7,2,2,4,1,0.988577583,0.640228375,0,322
accuracy focus,2,7,2,2,4,1,1.947366625,0.478255917,1,322
accuracy focus,2,8,2,7,4,0,2.060899416,0.48060475,0,322
accuracy focus,2,8,2,7,2,0,0.800073333,0.346156833,1,322
accuracy focus,2,9,2,2,1,1,1.563030417,0.996255542,0,322
accuracy focus,2,9,2,2,2,1,1.080824792,1.219900541,1,322
accuracy focus,2,10,2,2,4,1,1.304215916,2.983650542,0,322
accuracy focus,2,10,2,7,4,0,0.850629833,0.186258375,1,322
accuracy focus,3,1,5,5,3,1,1.824847625,1.609772333,0,413
accuracy focus,3,1,5,3,4,0,1.035012584,0.151961125,1,413
accuracy focus,3,2,5,3,4,0,0.738502541,0.202202375,0,413
accuracy focus,3,2,5,3,3,0,1.011912292,0.697947459,1,413
accuracy focus,3,3,5,3,4,0,0.674572042,0.117321208,0,413
accuracy focus,3,3,5,3,2,0,0.615158209,1.066549708,1,413
accuracy focus,3,4,5,8,2,0,0.976556958,0.250968625,0,413
accuracy focus,3,4,5,5,4,1,0.803228833,0.407791542,1,413
accuracy focus,3,5,5,3,4,0,1.041439708,0.615062791,0,413
accuracy focus,3,5,5,2,1,0,1.172136666,0.647539166,1,413
accuracy focus,3,6,5,3,4,0,0.684196833,0.168605708,0,413
accuracy focus,3,6,5,3,4,0,0.690587625,0.427505625,1,413
accuracy focus,3,7,5,3,4,0,1.148832166,0.454193125,0,413
accuracy focus,3,7,5,8,4,0,0.88251875,0.667082,1,413
accuracy focus,3,8,5,5,4,1,1.12861475,0.444870875,0,413
accuracy focus,3,8,5,5,4,1,0.99729375,0.3459565,1,413
accuracy focus,3,9,5,3,4,0,0.729748708,0.81268475,0,413
accuracy focus,3,9,5,3,3,0,0.984472041,0.932897667,1,413
accuracy focus,3,10,5,5,4,1,1.155825583,0.650335583,0,413
accuracy focus,3,10,5,5,3,1,1.544917958,0.551837375,1,413
accuracy focus,4,1,6,6,4,1,1.414516667,0.693933542,0,447
accuracy focus,4,1,6,5,2,0,1.685480167,0.7626455,1,447
accuracy focus,4,2,6,6,4,1,1.136553792,0.218525041,0,447
accuracy focus,4,2,6,6,4,1,0.865295125,0.201954375,1,447
accuracy focus,4,3,6,6,4,1,0.953053875,0.253296459,0,447
accuracy focus,4,3,6,8,2,0,0.826881667,0.66144,1,447
accuracy focus,4,4,6,6,3,1,0.968697334,0.390943291,0,447
accuracy focus,4,4,6,6,4,1,0.74544125,0.424554041,1,447
accuracy focus,4,5,6,6,4,1,0.87426375,0.204095208,0,447
accuracy focus,4,5,6,6,4,1,0.785047208,0.217081958,1,447
accuracy focus,4,6,6,6,4,1,0.737789458,0.298073792,0,447
accuracy focus,4,6,6,6,4,1,0.632278791,0.139376916,1,447
accuracy focus,4,7,6,5,2,0,0.873711833,0.769879042,0,447
accuracy focus,4,7,6,6,4,1,1.60361575,0.391852916,1,447
accuracy focus,4,8,6,6,3,1,1.380833917,0.4109105,0,447
accuracy focus,4,8,6,8,4,0,0.858237458,0.291076458,1,447
accuracy focus,4,9,6,6,4,1,0.991182917,0.955599292,0,447
accuracy focus,4,9,6,8,3,0,1.178479166,1.547897208,1,447
accuracy focus,4,10,6,6,4,1,0.9149625,0.2973705,0,447
accuracy focus,4,10,6,6,4,1,0.679315,0.3142815,1,447
accuracy focus,5,1,8,2,4,0,0.693544167,0.218683291,0,554
accuracy focus,5,1,8,8,2,1,0.845624333,0.442306,1,554
accuracy focus,5,2,8,2,1,0,1.730289625,0.777135292,0,554
accuracy focus,5,2,8,6,2,0,1.002354125,0.281402792,1,554
accuracy focus,5,3,8,8,4,1,0.989329834,0.250784083,0,554
accuracy focus,5,3,8,7,2,0,1.609336208,0.482725292,1,554
accuracy focus,5,4,8,2,4,0,1.171461625,0.234802375,0,554
accuracy focus,5,4,8,2,2,0,1.22363075,1.895786,1,554
accuracy focus,5,5,8,2,4,0,0.829395042,0.197941292,0,554
accuracy focus,5,5,8,8,4,1,0.869364333,0.127609459,1,554
accuracy focus,5,6,8,8,4,1,0.832320875,0.251349708,0,554
accuracy focus,5,6,8,8,4,1,0.841374667,0.122939875,1,554
accuracy focus,5,7,8,8,4,1,3.161822125,0.454060917,0,554
accuracy focus,5,7,8,8,3,1,0.928856459,0.777445042,1,554
accuracy focus,5,8,8,8,2,1,1.08532,0.517457125,0,554
accuracy focus,5,8,8,7,1,0,0.886215,1.142860584,1,554
accuracy focus,5,9,8,8,2,1,1.127561791,0.744837167,0,554
accuracy focus,5,9,8,8,3,1,1.249704583,2.750329417,1,554
accuracy focus,5,10,8,8,4,1,1.026002042,0.4874915,0,554
accuracy focus,5,10,8,8,4,1,1.1820305,0.425596208,1,554
accuracy focus,6,1,7,7,1,1,2.279848416,2.471067958,0,668
accuracy focus,6,1,7,2,1,0,0.996783125,2.5067075,1,668
accuracy focus,6,2,7,7,4,1,1.106413958,0.488653333,0,668
accuracy focus,6,2,7,7,2,1,0.8383285,0.396191875,1,668
accuracy focus,6,3,7,7,1,1,1.512495,0.217452084,0,668
accuracy focus,6,3,7,3,1,0,0.561058042,0.983032708,1,668
accuracy focus,6,4,7,2,1,0,0.552079291,0.343886334,0,668
accuracy focus,6,4,7,5,1,0,1.019131,0.572066375,1,668
accuracy focus,6,5,7,1,1,0,1.360946292,0.596261333,0,668
accuracy focus,6,5,7,4,4,0,0.572299209,0.183947958,1,668
accuracy focus,6,6,7,7,3,1,0.779506042,0.155607,0,668
accuracy focus,6,6,7,1,2,0,0.647807167,0.203801375,1,668
accuracy focus,6,7,7,1,4,0,1.403291167,0.408904625,0,668
accuracy focus,6,7,7,1,4,0,1.028657958,0.704615833,1,668
accuracy focus,6,8,7,4,2,0,1.865235041,0.457531708,0,668
accuracy focus,6,8,7,4,2,0,1.532872542,0.572391125,1,668
accuracy focus,6,9,7,7,2,1,1.039533375,2.419153709,0,668
accuracy focus,6,9,7,7,3,1,1.118629334,1.432061375,1,668
accuracy focus,6,10,7,1,3,0,0.815378791,0.540356625,0,668
accuracy focus,6,10,7,5,3,0,1.752896625,1.387012458,1,668
accuracy focus,7,1,7,3,3,0,1.915126375,1.243059291,0,685
accuracy focus,7,1,7,3,2,0,0.817455,0.24864825,1,685
accuracy focus,7,2,7,3,2,0,1.4221715,0.392786416,0,685
accuracy focus,7,2,7,3,2,0,0.980607,0.330954125,1,685
accuracy focus,7,3,7,4,3,0,0.986865666,0.788815208,0,685
accuracy focus,7,3,7,3,3,0,0.688818333,0.9282205,1,685
accuracy focus,7,4,7,7,1,1,1.607829791,0.200905083,0,685
accuracy focus,7,4,7,2,1,0,0.991165875,0.378381167,1,685
accuracy focus,7,5,7,7,4,1,1.096388459,0.144120375,0,685
accuracy focus,7,5,7,2,1,0,1.040432083,0.624682875,1,685
accuracy focus,7,6,7,7,2,1,0.770809,0.313654,0,685
accuracy focus,7,6,7,2,2,0,1.378599791,0.360723875,1,685
accuracy focus,7,7,7,3,2,0,1.068261375,0.342540042,0,685
accuracy focus,7,7,7,1,3,0,1.106355583,0.4114045,1,685
accuracy focus,7,8,7,7,3,1,0.855436041,0.45803275,0,685
accuracy focus,7,8,7,1,2,0,1.635151291,0.379239,1,685
accuracy focus,7,9,7,3,1,0,2.189987709,1.129016708,0,685
accuracy focus,7,9,7,8,4,0,0.816885833,0.660288292,1,685
accuracy focus,7,10,7,7,4,1,1.465019166,0.458482958,0,685
accuracy focus,7,10,7,3,4,0,1.09721875,0.1855605,1,685
accuracy focus,8,1,4,5,2,0,1.49768225,0.777677292,0,741
accuracy focus,8,1,4,8,2,0,0.975948917,0.539142334,1,741
accuracy focus,8,2,4,5,2,0,0.965514917,0.986096625,0,741
accuracy focus,8,2,4,4,4,1,0.902616583,2.603050708,1,741
accuracy focus,8,3,4,4,4,1,1.64044675,0.171337667,0,741
accuracy focus,8,3,4,4,2,1,0.641075333,0.528403875,1,741
accuracy focus,8,4,4,4,2,1,1.203034542,0.330876083,0,741
accuracy focus,8,4,4,5,2,0,0.83321475,0.331882,1,741
accuracy focus,8,5,4,5,4,0,0.762515375,0.243830333,0,741
accuracy focus,8,5,4,4,4,1,0.839036042,0.162356166,1,741
accuracy focus,8,6,4,8,4,0,0.962696959,0.248637708,0,741
accuracy focus,8,6,4,5,4,0,1.8208865,0.16941075,1,741
accuracy focus,8,7,4,8,2,0,2.033681666,0.372614792,0,741
accuracy focus,8,7,4,8,4,0,1.042173375,0.777689958,1,741
accuracy focus,8,8,4,4,2,1,1.078753917,1.793057625,0,741
accuracy focus,8,8,4,8,4,0,0.721930125,0.411323,1,741
accuracy focus,8,9,4,3,2,0,1.379935708,1.149072,0,741
accuracy focus,8,9,4,4,1,1,1.641426458,0.325089167,1,741
accuracy focus,8,10,4,4,4,1,2.970866125,0.537165334,0,741
accuracy focus,8,10,4,8,4,0,0.873137917,0.42268225,1,741
accuracy focus,9,1,4,4,4,1,1.011115125,0.327447,0,753
accuracy focus,9,1,4,8,2,0,0.869539041,0.345543375,1,753
accuracy focus,9,2,4,4,1,1,0.766382,0.266861583,0,753
accuracy focus,9,2,4,4,4,1,0.860184334,0.218532334,1,753
accuracy focus,9,3,4,4,3,1,0.774124292,0.40973225,0,753
accuracy focus,9,3,4,4,1,1,0.673689875,0.655119041,1,753
accuracy focus,9,4,4,4,2,1,0.909510125,0.407497042,0,753
accuracy focus,9,4,4,4,2,1,0.915612083,0.554649666,1,753
accuracy focus,9,5,4,4,4,1,0.8887385,0.164107417,0,753
accuracy focus,9,5,4,4,4,1,0.606640375,0.176644667,1,753
accuracy focus,9,6,4,4,4,1,0.740269209,0.201606833,0,753
accuracy focus,9,6,4,4,4,1,0.910127875,0.152810792,1,753
accuracy focus,9,7,4,4,4,1,1.919568833,0.406993959,0,753
accuracy focus,9,7,4,4,4,1,1.405464666,0.901675959,1,753
accuracy focus,9,8,4,4,4,1,0.83062625,1.794567791,0,753
accuracy focus,9,8,4,4,4,1,0.71068575,0.458328625,1,753
accuracy focus,9,9,4,4,4,1,0.777745583,0.359164875,0,753
accuracy focus,9,9,4,4,4,1,0.811260959,0.465644542,1,753
accuracy focus,9,10,4,4,4,1,0.739489333,0.281095292,0,753
accuracy focus,9,10,4,4,4,1,1.10970725,0.297931958,1,753
accuracy focus,10,1,2,2,3,1,0.841251958,0.488823166,0,892
accuracy focus,10,1,2,4,1,0,1.783108,0.614639958,1,892
accuracy focus,10,2,2,4,2,0,1.573079125,0.376353916,0,892
accuracy focus,10,2,2,2,4,1,0.766769416,0.201796458,1,892
accuracy focus,10,3,2,2,4,1,0.826391333,0.203848875,0,892
accuracy focus,10,3,2,2,2,1,0.542927292,0.768187708,1,892
accuracy focus,10,4,2,2,3,1,0.737913333,0.314455958,0,892
accuracy focus,10,4,2,2,3,1,0.745669208,0.47511425,1,892
accuracy focus,10,5,2,4,4,0,0.768927875,0.203776959,0,892
accuracy focus,10,5,2,4,4,0,0.564491375,0.168132167,1,892
accuracy focus,10,6,2,2,4,1,0.6510505,0.185264917,0,892
accuracy focus,10,6,2,2,4,1,1.069964292,0.185449917,1,892
accuracy focus,10,7,2,2,4,1,2.422399709,0.942044709,0,892
accuracy focus,10,7,2,2,4,1,0.731395333,0.431794958,1,892
accuracy focus,10,8,2,2,4,1,1.440504625,1.140087416,0,892
accuracy focus,10,8,2,2,4,1,0.756140458,0.502631208,1,892
accuracy focus,10,9,2,2,3,1,1.332634167,1.028324208,0,892
accuracy focus,10,9,2,6,4,0,1.067327958,1.088812125,1,892
accuracy focus,10,10,2,2,4,1,1.117100625,0.953396083,0,892
accuracy focus,10,10,2,6,4,0,0.860457375,0.537044334,1,892
accuracy focus,11,1,1,4,3,0,0.982469208,2.13986025,0,2274
accuracy focus,11,1,1,4,2,0,0.850466917,0.555913416,1,2274
accuracy focus,11,2,1,4,4,0,0.727038792,0.168811916,0,2274
accuracy focus,11,2,1,4,4,0,0.7966115,0.1558585,1,2274
accuracy focus,11,3,1,5,2,0,1.132486209,0.210176292,0,2274
accuracy focus,11,3,1,7,2,0,0.727908125,0.596062625,1,2274
accuracy focus,11,4,1,2,1,0,1.21377675,0.424276125,0,2274
accuracy focus,11,4,1,5,1,0,0.8703275,0.314746959,1,2274
accuracy focus,11,5,1,1,4,1,0.949403834,0.176521041,0,2274
accuracy focus,11,5,1,1,4,1,0.601024042,0.197383542,1,2274
accuracy focus,11,6,1,1,4,1,0.833357375,0.232910041,0,2274
accuracy focus,11,6,1,4,4,0,0.6882765,0.172761792,1,2274
accuracy focus,11,7,1,1,3,1,0.782482542,0.6714185,0,2274
accuracy focus,11,7,1,1,4,1,0.768082458,0.372191167,1,2274
accuracy focus,11,8,1,7,4,0,2.027599083,0.604276709,0,2274
accuracy focus,11,8,1,7,2,0,0.974066416,0.43072525,1,2274
accuracy focus,11,9,1,4,2,0,1.4202665,0.848738542,0,2274
accuracy focus,11,9,1,7,3,0,0.954777875,1.472085917,1,2274
accuracy focus,11,10,1,1,4,1,0.902874667,0.298141833,0,2274
accuracy focus,11,10,1,7,4,0,0.949856875,0.393256917,1,2274
accuracy focus,12,1,4,4,4,1,1.080841292,0.34858275,0,972
accuracy focus,12,1,4,4,4,1,0.719028208,0.186793667,1,972
accuracy focus,12,2,4,4,4,1,0.941223166,0.152356,0,972
accuracy focus,12,2,4,3,2,0,1.180748833,0.586532916,1,972
accuracy focus,12,3,4,8,3,0,0.702827208,0.523117875,0,972
accuracy focus,12,3,4,4,3,1,0.582401708,0.455695125,1,972
accuracy focus,12,4,4,4,3,1,0.907873625,0.251387625,0,972
accuracy focus,12,4,4,2,1,0,1.170136,1.610833917,1,972
accuracy focus,12,5,4,4,4,1,0.641480375,0.356496417,0,972
accuracy focus,12,5,4,7,4,0,1.040435709,0.182541416,1,972
accuracy focus,12,6,4,4,4,1,0.71013525,0.234157625,0,972
accuracy focus,12,6,4,5,4,0,0.720346416,0.122672208,1,972
accuracy focus,12,7,4,4,4,1,1.477560917,0.35450625,0,972
accuracy focus,12,7,4,4,4,1,0.700462292,0.724953875,1,972
accuracy focus,12,8,4,4,4,1,0.954334958,1.351202375,0,972
accuracy focus,12,8,4,4,4,1,0.773055625,0.498423875,1,972
accuracy focus,12,9,4,4,4,1,1.085022416,2.205399166,0,972
accuracy focus,12,9,4,4,2,1,1.328439792,0.840354209,1,972
accuracy focus,12,10,4,4,4,1,0.969433709,0.264594042,0,972
accuracy focus,12,10,4,7,4,0,1.223697542,0.426336917,1,972
accuracy focus,13,1,8,8,2,1,1.012032334,1.050463292,0,984
accuracy focus,13,1,8,8,4,1,0.618691291,0.312329042,1,984
accuracy focus,13,2,8,4,4,0,0.890013417,0.535282583,0,984
accuracy focus,13,2,8,8,2,1,0.8303765,0.505411416,1,984
accuracy focus,13,3,8,8,4,1,0.754173208,0.144140209,0,984
accuracy focus,13,3,8,4,1,0,0.747240833,0.549419,1,984
accuracy focus,13,4,8,8,4,1,1.047930459,0.3117105,0,984
accuracy focus,13,4,8,8,3,1,0.760027292,0.232714625,1,984
accuracy focus,13,5,8,4,4,0,0.774045125,0.211162167,0,984
accuracy focus,13,5,8,4,4,0,0.839907667,0.169045875,1,984
accuracy focus,13,6,8,8,4,1,0.739425667,0.122705208,0,984
accuracy focus,13,6,8,4,4,0,0.780656959,0.156385833,1,984
accuracy focus,13,7,8,8,2,1,0.951293083,0.517079333,0,984
accuracy focus,13,7,8,8,4,1,1.577983916,0.452625167,1,984
accuracy focus,13,8,8,8,3,1,0.83839575,0.957363625,0,984
accuracy focus,13,8,8,8,4,1,0.938988917,0.3654865,1,984
accuracy focus,13,9,8,5,1,0,2.241443417,0.306085667,0,984
accuracy focus,13,9,8,8,4,1,0.934180042,0.41369675,1,984
accuracy focus,13,10,8,4,4,0,0.741288291,0.346902292,0,984
accuracy focus,13,10,8,8,4,1,0.815225166,0.538895084,1,984
accuracy focus,14,1,6,6,4,1,1.37695225,0.471505416,0,990
accuracy focus,14,1,6,6,4,1,1.07398875,0.553649167,1,990
accuracy focus,14,2,6,6,4,1,1.291340084,0.442428167,0,990
accuracy focus,14,2,6,6,4,1,0.822807792,0.202029834,1,990
accuracy focus,14,3,6,6,2,1,0.786727416,0.423124958,0,990
accuracy focus,14,3,6,5,2,0,1.158825541,0.455490916,1,990
accuracy focus,14,4,6,6,2,1,0.943084167,0.234211417,0,990
accuracy focus,14,4,6,6,1,1,1.036588542,0.650020625,1,990
accuracy focus,14,5,6,6,4,1,0.422435208,0.237849583,0,990
accuracy focus,14,5,6,6,4,1,0.654993542,0.169335333,1,990
accuracy focus,14,6,6,6,4,1,0.671233083,0.136780541,0,990
accuracy focus,14,6,6,6,4,1,0.719894083,0.156584167,1,990
accuracy focus,14,7,6,6,4,1,2.076691541,0.512933709,0,990
accuracy focus,14,7,6,6,3,1,1.030733542,0.605366417,1,990
accuracy focus,14,8,6,6,4,1,1.0065075,0.519040791,0,990
accuracy focus,14,8,6,6,3,1,0.66468475,0.389003833,1,990
accuracy focus,14,9,6,6,4,1,0.9265715,1.562682542,0,990
accuracy focus,14,9,6,6,4,1,1.031764459,0.252300792,1,990
accuracy focus,14,10,6,6,4,1,1.987839666,0.410808,0,990
accuracy focus,14,10,6,6,4,1,0.864142125,0.251306833,1,990
accuracy focus,15,1,7,5,4,0,1.036657292,0.536059917,0,1040
accuracy focus,15,1,7,3,4,0,0.852232459,0.331834042,1,1040
accuracy focus,15,2,7,2,1,0,1.174192667,0.28065025,0,1040
accuracy focus,15,2,7,7,4,1,1.139365,0.234536667,1,1040
accuracy focus,15,3,7,6,2,0,0.802047167,0.323386833,0,1040
accuracy focus,15,3,7,3,2,0,0.859763166,0.813238125,1,1040
accuracy focus,15,4,7,1,1,0,1.047579583,0.377835916,0,1040
accuracy focus,15,4,7,1,1,0,1.184751,0.424422,1,1040
accuracy focus,15,5,7,1,4,0,0.701517083,0.196672083,0,1040
accuracy focus,15,5,7,1,4,0,0.590656209,0.169138,1,1040
accuracy focus,15,6,7,4,4,0,1.018575959,0.156197,0,1040
accuracy focus,15,6,7,1,1,0,1.296305625,0.152650417,1,1040
accuracy focus,15,7,7,3,3,0,0.933958334,0.419859333,0,1040
accuracy focus,15,7,7,8,1,0,7.507674709,0.893049166,1,1040
accuracy focus,15,8,7,3,2,0,2.653684709,1.831837875,0,1040
accuracy focus,15,8,7,4,4,0,0.96601225,0.318933,1,1040
accuracy focus,15,9,7,3,2,0,1.156832584,0.747213042,0,1040
accuracy focus,15,9,7,5,3,0,1.498746583,1.8587355,1,1040
accuracy focus,15,10,7,1,4,0,1.143359833,0.249611667,0,1040
accuracy focus,15,10,7,3,4,0,1.067553042,0.29748825,1,1040
accuracy focus,16,1,8,8,4,1,1.013337917,0.391577042,0,1249
accuracy focus,16,1,8,8,4,1,0.815645042,0.184882042,1,1249
accuracy focus,16,2,8,6,2,0,0.858136042,0.601432916,0,1249
accuracy focus,16,2,8,8,4,1,0.790035584,0.168875833,1,1249
accuracy focus,16,3,8,1,4,0,1.386765083,0.283996542,0,1249
accuracy focus,16,3,8,7,1,0,0.846245917,1.832212459,1,1249
accuracy focus,16,4,8,8,3,1,0.871849042,0.314127625,0,1249
accuracy focus,16,4,8,3,3,0,1.441521916,1.002514625,1,1249
accuracy focus,16,5,8,7,1,0,0.722900209,0.770975625,0,1249
accuracy focus,16,5,8,7,4,0,0.674593709,0.327198167,1,1249
accuracy focus,16,6,8,6,4,0,1.283661458,0.090331458,0,1249
accuracy focus,16,6,8,8,4,1,0.745300292,0.106116375,1,1249
accuracy focus,16,7,8,8,4,1,1.464754166,1.034358334,0,1249
accuracy focus,16,7,8,8,4,1,2.666547125,1.246108584,1,1249
accuracy focus,16,8,8,8,4,1,0.73090425,0.678418125,0,1249
accuracy focus,16,8,8,8,4,1,0.717154417,0.331303292,1,1249
accuracy focus,16,9,8,8,4,1,0.784639208,1.06886225,0,1249
accuracy focus,16,9,8,8,3,1,1.1443975,1.030073125,1,1249
accuracy focus,16,10,8,8,4,1,0.869526,0.251299792,0,1249
accuracy focus,16,10,8,8,4,1,1.058967375,0.218249791,1,1249
accuracy focus,17,1,6,6,4,1,1.603796375,0.567649584,0,1251
accuracy focus,17,1,6,3,4,0,0.915442584,0.249990083,1,1251
accuracy focus,17,2,6,7,4,0,0.979690083,0.25162025,0,1251
accuracy focus,17,2,6,6,3,1,1.073049,0.777752458,1,1251
accuracy focus,17,3,6,6,4,1,0.873185375,0.223477041,0,1251
accuracy focus,17,3,6,2,2,0,0.872269833,0.577551917,1,1251
accuracy focus,17,4,6,2,3,0,1.068011125,1.224205959,0,1251
accuracy focus,17,4,6,8,2,0,0.754206917,0.520890958,1,1251
accuracy focus,17,5,6,6,4,1,0.575947542,0.097431583,0,1251
accuracy focus,17,5,6,6,4,1,0.547890041,0.163258125,1,1251
accuracy focus,17,6,6,1,4,0,0.701346375,0.215385333,0,1251
accuracy focus,17,6,6,3,2,0,1.245423291,0.202039084,1,1251
accuracy focus,17,7,6,6,2,1,1.883992959,0.602462333,0,1251
accuracy focus,17,7,6,8,3,0,2.542161792,0.504198875,1,1251
accuracy focus,17,8,6,8,4,0,1.029468833,0.404550958,0,1251
accuracy focus,17,8,6,7,4,0,0.776847875,0.518692542,1,1251
accuracy focus,17,9,6,1,2,0,1.737992,0.586671958,0,1251
accuracy focus,17,9,6,6,2,1,1.424259917,0.421714375,1,1251
accuracy focus,17,10,6,4,3,0,1.3417035,3.274323959,0,1251
accuracy focus,17,10,6,4,3,0,1.286013459,0.952766416,1,1251
accuracy focus,18,1,2,6,4,0,1.577456625,0.409059208,0,1411
accuracy focus,18,1,2,6,4,0,1.29420825,0.390403417,1,1411
accuracy focus,18,2,2,6,2,0,1.094082542,0.313795333,0,1411
accuracy focus,18,2,2,8,2,0,0.856965792,0.471581208,1,1411
accuracy focus,18,3,2,3,1,0,0.820924875,0.211015917,0,1411
accuracy focus,18,3,2,2,3,1,0.746839417,0.576612375,1,1411
accuracy focus,18,4,2,6,1,0,0.889045125,0.360903666,0,1411
accuracy focus,18,4,2,2,1,1,0.761309375,0.377853792,1,1411
accuracy focus,18,5,2,8,1,0,1.273672625,0.243448875,0,1411
accuracy focus,18,5,2,1,1,0,1.328393167,0.259084875,1,1411
accuracy focus,18,6,2,2,4,1,0.78636525,0.169533792,0,1411
accuracy focus,18,6,2,2,4,1,0.946149833,0.185915125,1,1411
accuracy focus,18,7,2,2,4,1,0.961945208,0.581836541,0,1411
accuracy focus,18,7,2,2,4,1,1.708030333,0.479093666,1,1411
accuracy focus,18,8,2,8,2,0,1.842815083,0.451263375,0,1411
accuracy focus,18,8,2,2,3,1,0.977475958,0.49799,1,1411
accuracy focus,18,9,2,2,1,1,1.816209792,0.339098459,0,1411
accuracy focus,18,9,2,3,1,0,1.667436791,1.999645875,1,1411
accuracy focus,18,10,2,7,2,0,2.293830875,1.014869667,0,1411
accuracy focus,18,10,2,8,3,0,1.161847375,0.330785209,1,1411
accuracy focus,19,1,6,6,1,1,3.482370625,2.05645725,0,1445
accuracy focus,19,1,6,7,1,0,0.989426541,1.145618291,1,1445
accuracy focus,19,2,6,6,2,1,0.932902917,0.585238709,0,1445
accuracy focus,19,2,6,6,4,1,0.970499,0.20176575,1,1445
accuracy focus,19,3,6,7,4,0,0.701433042,0.335806291,0,1445
accuracy focus,19,3,6,6,2,1,0.6940895,0.602637292,1,1445
accuracy focus,19,4,6,3,1,0,0.893835875,0.441012209,0,1445
accuracy focus,19,4,6,6,4,1,1.228834709,0.457955458,1,1445
accuracy focus,19,5,6,6,4,1,0.902239833,0.8679895,0,1445
accuracy focus,19,5,6,3,4,0,0.939445208,0.210250625,1,1445
accuracy focus,19,6,6,8,1,0,1.106167375,0.119539208,0,1445
accuracy focus,19,6,6,4,4,0,0.709159416,0.139513792,1,1445
accuracy focus,19,7,6,6,4,1,2.262229584,0.353009084,0,1445
accuracy focus,19,7,6,6,4,1,1.002689334,1.140845458,1,1445
accuracy focus,19,8,6,6,2,1,1.309883542,0.438393791,0,1445
accuracy focus,19,8,6,8,3,0,0.809208708,0.264624291,1,1445
accuracy focus,19,9,6,6,2,1,3.267767625,0.950035666,0,1445
accuracy focus,19,9,6,5,1,0,1.330591292,1.52789975,1,1445
accuracy focus,19,10,6,4,4,0,1.298955708,0.553022,0,1445
accuracy focus,19,10,6,6,3,1,1.87830575,2.136187292,1,1445
accuracy focus,20,1,4,4,4,1,1.46646875,0.15467675,0,1626
accuracy focus,20,1,4,8,1,0,0.765033959,0.2491565,1,1626
accuracy focus,20,2,4,4,4,1,1.060856916,0.284001541,0,1626
accuracy focus,20,2,4,4,4,1,0.911036708,0.155616292,1,1626
accuracy focus,20,3,4,6,1,0,0.940072875,0.21011,0,1626
accuracy focus,20,3,4,4,2,1,0.90765125,0.601889167,1,1626
accuracy focus,20,4,4,2,1,0,0.796042417,0.346817333,0,1626
accuracy focus,20,4,4,2,1,0,1.066406125,0.358391,1,1626
accuracy focus,20,5,4,6,4,0,0.977341459,0.244482125,0,1626
accuracy focus,20,5,4,4,4,1,0.608317333,0.190936084,1,1626
accuracy focus,20,6,4,4,4,1,0.951037291,0.18346925,0,1626
accuracy focus,20,6,4,6,1,0,1.181717917,0.152244084,1,1626
accuracy focus,20,7,4,3,2,0,1.744074834,0.393831167,0,1626
accuracy focus,20,7,4,4,3,1,1.017958958,0.614451833,1,1626
accuracy focus,20,8,4,4,4,1,1.237354625,0.465516459,0,1626
accuracy focus,20,8,4,4,3,1,0.742947875,0.378550292,1,1626
