sat,image_index,subject,stim,response,confidence,correct,resp_rt,conf_rt,repeat,mnist_index
accuracy focus,42,41,5,1,1,0,1.338447583,0.136740417,0,2970
accuracy focus,42,41,5,3,1,0,1.436200416,0.153369458,1,2970
accuracy focus,42,42,5,7,1,0,0.710351875,0.491662959,0,2970
accuracy focus,42,42,5,7,4,0,0.691135833,0.156803625,1,2970
accuracy focus,42,43,5,6,3,0,1.816266792,0.283075791,0,2970
accuracy focus,42,43,5,1,1,0,3.082608833,0.325335833,1,2970
accuracy focus,42,44,5,1,1,0,1.418098542,0.910213625,0,2970
accuracy focus,42,44,5,1,1,0,1.279328875,0.381904458,1,2970
accuracy focus,42,45,5,1,1,0,1.613619542,0.488171792,0,2970
accuracy focus,42,45,5,7,1,0,1.260414625,0.345740875,1,2970
accuracy focus,42,46,5,5,1,1,1.415311542,0.650721167,0,2970
accuracy focus,42,46,5,8,4,0,0.55395325,0.23356675,1,2970
accuracy focus,42,47,5,1,1,0,1.847058208,0.307171542,0,2970
accuracy focus,42,47,5,2,1,0,1.349474583,0.585223167,1,2970
accuracy focus,42,48,5,3,2,0,1.885533958,1.664260834,0,2970
accuracy focus,42,48,5,5,3,1,1.815544208,0.902585709,1,2970
accuracy focus,42,49,5,6,1,0,2.536529958,0.7425225,0,2970
accuracy focus,42,49,5,3,1,0,1.493932291,0.536318791,1,2970
accuracy focus,42,50,5,1,4,0,0.770632583,1.065913916,0,2970
accuracy focus,42,50,5,6,1,0,1.764723916,0.761702083,1,2970
accuracy focus,42,51,5,5,1,1,4.421980125,0.971445625,0,2970
accuracy focus,42,51,5,3,2,0,1.270702375,0.762065292,1,2970
accuracy focus,42,52,5,1,1,0,0.61243625,0.186949416,0,2970
accuracy focus,42,52,5,1,1,0,0.627042125,0.192885834,1,2970
accuracy focus,42,53,5,1,1,0,1.343204458,0.183570708,0,2970
accuracy focus,42,53,5,1,1,0,1.178137833,0.204534583,1,2970
accuracy focus,42,54,5,7,2,0,2.083823167,0.4076685,0,2970
accuracy focus,42,54,5,3,2,0,0.769697875,0.312616667,1,2970
accuracy focus,42,55,5,5,2,1,1.810380417,0.690945667,0,2970
accuracy focus,42,55,5,8,1,0,1.749937917,0.321145291,1,2970
accuracy focus,42,56,5,4,1,0,1.213556541,0.282561833,0,2970
accuracy focus,42,56,5,8,1,0,0.787947042,0.206688583,1,2970
accuracy focus,42,57,5,1,1,0,1.021668041,0.266998375,0,2970
accuracy focus,42,57,5,7,2,0,1.162989083,0.424376042,1,2970
accuracy focus,42,58,5,5,2,1,2.2343505,0.3444055,0,2970
accuracy focus,42,58,5,2,1,0,1.443735042,0.279929666,1,2970
accuracy focus,42,59,5,3,1,0,1.197272333,0.425873084,0,2970
accuracy focus,42,59,5,7,1,0,1.017498166,0.838698458,1,2970
accuracy focus,42,60,5,1,1,0,1.572042458,0.501790209,0,2970
accuracy focus,42,60,5,8,1,0,1.266488959,0.551894416,1,2970
accuracy focus,43,1,1,1,4,1,0.558953167,0.281248167,0,3028
accuracy focus,43,1,1,8,1,0,0.793022,0.281296667,1,3028
accuracy focus,43,2,1,7,4,0,0.868362,0.455187375,0,3028
accuracy focus,43,2,1,7,4,0,0.83896375,0.201998125,1,3028
accuracy focus,43,3,1,1,2,1,0.767537459,0.277535958,0,3028
accuracy focus,43,3,1,7,2,0,0.6602925,0.349738583,1,3028
accuracy focus,43,4,1,2,1,0,0.61035825,0.458613167,0,3028
accuracy focus,43,4,1,7,2,0,1.241260417,0.311196542,1,3028
accuracy focus,43,5,1,1,4,1,0.607663083,0.177260875,0,3028
accuracy focus,43,5,1,5,1,0,0.590346666,0.655482208,1,3028
accuracy focus,43,6,1,1,4,1,0.70412725,0.2661055,0,3028
accuracy focus,43,6,1,7,4,0,0.742189791,0.13962325,1,3028
accuracy focus,43,7,1,1,3,1,3.644222583,0.709537708,0,3028
accuracy focus,43,7,1,1,4,1,0.788900625,0.491571333,1,3028
accuracy focus,43,8,1,7,3,0,0.761840292,0.468806125,0,3028
accuracy focus,43,8,1,2,2,0,1.820997083,0.715944125,1,3028
accuracy focus,43,9,1,1,2,1,1.306120833,1.034643167,0,3028
accuracy focus,43,9,1,7,2,0,1.198712875,1.471889458,1,3028
accuracy focus,43,10,1,1,3,1,2.346949375,0.377336666,0,3028
accuracy focus,43,10,1,1,4,1,0.641090458,0.891565875,1,3028
accuracy focus,43,11,1,8,4,0,0.800045792,0.250227916,0,3028
accuracy focus,43,11,1,8,4,0,0.674298167,0.149937875,1,3028
accuracy focus,43,12,1,6,4,0,0.78453725,0.248027709,0,3028
accuracy focus,43,12,1,2,4,0,0.752477042,0.219037042,1,3028
accuracy focus,43,13,1,2,2,0,1.453569625,0.338157041,0,3028
accuracy focus,43,13,1,8,4,0,0.81556975,0.158993,1,3028
accuracy focus,43,14,1,7,2,0,1.294908959,0.296196875,0,3028
accuracy focus,43,14,1,1,1,1,1.559001375,0.263833417,1,3028
accuracy focus,43,15,1,6,2,0,1.962193458,1.06221025,0,3028
accuracy focus,43,15,1,7,1,0,1.122871334,0.591476084,1,3028
accuracy focus,43,16,1,7,1,0,2.935371834,0.456065667,0,3028
accuracy focus,43,16,1,1,3,1,1.02775175,0.682986416,1,3028
accuracy focus,43,17,1,1,4,1,0.684202833,0.326486417,0,3028
accuracy focus,43,17,1,1,3,1,0.647988333,0.663600375,1,3028
accuracy focus,43,18,1,1,1,1,1.864309,0.257862167,0,3028
accuracy focus,43,18,1,1,1,1,0.888834209,0.368274375,1,3028
accuracy focus,43,19,1,1,2,1,1.034004417,0.428002583,0,3028
accuracy focus,43,19,1,1,3,1,0.648878084,0.488863291,1,3028
accuracy focus,43,20,1,7,4,0,0.525233458,0.158931042,0,3028
accuracy focus,43,20,1,7,4,0,0.8431455,0.13470725,1,3028
accuracy focus,43,21,1,1,4,1,0.69209775,0.247064667,0,3028
accuracy focus,43,21,1,1,4,1,0.998557167,0.166451166,1,3028
accuracy focus,43,22,1,1,1,1,1.882963375,0.682925667,0,3028
accuracy focus,43,22,1,7,2,0,0.972277625,0.655505084,1,3028
accuracy focus,43,23,1,7,2,0,1.003585917,0.219601583,0,3028
accuracy focus,43,23,1,7,1,0,0.802408917,0.169032167,1,3028
accuracy focus,43,24,1,7,4,0,1.997989209,0.393097167,0,3028
accuracy focus,43,24,1,7,4,0,0.569023708,0.4178265,1,3028
accuracy focus,43,25,1,7,3,0,0.773882583,0.844242458,0,3028
accuracy focus,43,25,1,4,3,0,1.675685083,0.470479083,1,3028
accuracy focus,43,26,1,7,1,0,1.03478575,1.233503625,0,3028
accuracy focus,43,26,1,4,4,0,1.132329958,0.16556425,1,3028
accuracy focus,43,27,1,1,4,1,1.203193625,0.6732155,0,3028
accuracy focus,43,27,1,7,1,0,1.250668,0.939398542,1,3028
accuracy focus,43,28,1,1,4,1,1.179179583,0.345316958,0,3028
accuracy focus,43,28,1,5,4,0,0.764864958,0.330620375,1,3028
accuracy focus,43,29,1,1,4,1,0.713684333,1.51377925,0,3028
accuracy focus,43,29,1,6,1,0,1.350031625,1.61027275,1,3028
accuracy focus,43,30,1,1,4,1,1.067803916,0.433329708,0,3028
accuracy focus,43,30,1,1,4,1,0.95437225,0.3349485,1,3028
accuracy focus,43,31,1,4,2,0,0.999935834,0.506078625,0,3028
accuracy focus,43,31,1,1,2,1,0.854126667,1.593766709,1,3028
accuracy focus,43,32,1,4,4,0,1.031712542,0.268229667,0,3028
accuracy focus,43,32,1,1,1,1,0.800210792,0.282741042,1,3028
accuracy focus,43,33,1,1,4,1,0.693913459,0.58762075,0,3028
accuracy focus,43,33,1,1,4,1,0.875015166,0.633533542,1,3028
accuracy focus,43,34,1,1,3,1,0.545139667,0.312447166,0,3028
accuracy focus,43,34,1,1,3,1,0.753767958,0.600693334,1,3028
accuracy focus,43,35,1,2,2,0,1.05043775,0.665362291,0,3028
accuracy focus,43,35,1,7,2,0,1.220376459,0.513407458,1,3028
accuracy focus,43,36,1,1,2,1,3.33326025,0.879523084,0,3028
accuracy focus,43,36,1,4,2,0,1.542389625,0.490122916,1,3028
accuracy focus,43,37,1,1,4,1,0.892496458,0.473392042,0,3028
accuracy focus,43,37,1,5,4,0,0.851128125,0.231878125,1,3028
accuracy focus,43,38,1,1,4,1,0.978667625,0.444171542,0,3028
accuracy focus,43,38,1,4,3,0,1.190814083,0.54900575,1,3028
accuracy focus,43,39,1,4,2,0,1.850613333,0.34118925,0,3028
accuracy focus,43,39,1,4,2,0,1.639672667,0.407320208,1,3028
accuracy focus,43,40,1,4,3,0,0.850602666,0.783020041,0,3028
accuracy focus,43,40,1,4,1,0,0.745627667,0.784623041,1,3028
accuracy focus,43,41,1,1,1,1,0.874045541,0.170097708,0,3028
accuracy focus,43,41,1,1,4,1,0.965493417,0.123568625,1,3028
accuracy focus,43,42,1,7,4,0,0.647127792,0.169664709,0,3028
accuracy focus,43,42,1,8,4,0,0.936497667,0.2656285,1,3028
accuracy focus,43,43,1,6,4,0,0.9191725,0.371744041,0,3028
accuracy focus,43,43,1,3,2,0,0.995051,0.643984458,1,3028
accuracy focus,43,44,1,1,3,1,0.99629025,0.758179166,0,3028
accuracy focus,43,44,1,6,2,0,0.878492875,1.768472333,1,3028
accuracy focus,43,45,1,7,1,0,1.096645291,0.491488542,0,3028
accuracy focus,43,45,1,7,4,0,0.937632333,0.600516291,1,3028
accuracy focus,43,46,1,4,4,0,1.5844265,0.186937333,0,3028
accuracy focus,43,46,1,8,4,0,0.820098667,0.233319375,1,3028
accuracy focus,43,47,1,1,2,1,1.6534325,0.895888458,0,3028
accuracy focus,43,47,1,3,1,0,1.315309208,0.970376,1,3028
accuracy focus,43,48,1,1,4,1,0.952615958,1.573406958,0,3028
accuracy focus,43,48,1,1,4,1,0.970809292,0.778202791,1,3028
accuracy focus,43,49,1,7,3,0,1.011023,0.84207775,0,3028
accuracy focus,43,49,1,7,4,0,0.977915916,0.362500125,1,3028
accuracy focus,43,50,1,1,4,1,0.659433708,0.360789958,0,3028
accuracy focus,43,50,1,4,4,0,0.86869725,0.234221791,1,3028
accuracy focus,43,51,1,1,3,1,0.768425792,0.728809875,0,3028
accuracy focus,43,51,1,3,1,0,2.152813791,1.350859584,1,3028
accuracy focus,43,52,1,1,1,1,0.707878541,0.233931083,0,3028
accuracy focus,43,52,1,1,1,1,0.524661417,0.166355125,1,3028
accuracy focus,43,53,1,1,4,1,0.7184595,0.540326541,0,3028
accuracy focus,43,53,1,1,4,1,0.85485575,0.248075625,1,3028
accuracy focus,43,54,1,1,1,1,1.010998125,0.50725075,0,3028
accuracy focus,43,54,1,1,3,1,0.882683375,0.411465292,1,3028
accuracy focus,43,55,1,5,2,0,2.214748083,0.374157667,0,3028
accuracy focus,43,55,1,4,1,0,1.445431042,0.273404708,1,3028
accuracy focus,43,56,1,1,2,1,0.909654958,0.915420042,0,3028
accuracy focus,43,56,1,7,1,0,1.314499084,0.172855542,1,3028
accuracy focus,43,57,1,1,4,1,0.682195375,0.201864167,0,3028
accuracy focus,43,57,1,1,2,1,1.639685208,1.095547792,1,3028
accuracy focus,43,58,1,6,4,0,0.894180625,0.247647375,0,3028
accuracy focus,43,58,1,4,4,0,0.927245417,0.154406333,1,3028
accuracy focus,43,59,1,7,3,0,0.776970417,0.378048542,0,3028
accuracy focus,43,59,1,7,2,0,0.74124925,0.295660083,1,3028
accuracy focus,43,60,1,1,1,1,2.798085791,0.4979595,0,3028
accuracy focus,43,60,1,8,1,0,2.940993458,1.050855,1,3028
accuracy focus,44,1,6,6,4,1,1.000702416,0.411288125,0,3059
accuracy focus,44,1,6,6,4,1,1.114058833,0.184912583,1,3059
accuracy focus,44,2,6,6,4,1,0.872447375,0.202046125,0,3059
accuracy focus,44,2,6,6,4,1,0.924172166,0.152500458,1,3059
accuracy focus,44,3,6,6,4,1,0.781898291,0.290665667,0,3059
accuracy focus,44,3,6,7,2,0,0.781535583,0.443061958,1,3059
accuracy focus,44,4,6,6,4,1,0.640070667,0.344075458,0,3059
accuracy focus,44,4,6,6,3,1,0.839100917,0.184351125,1,3059
accuracy focus,44,5,6,6,4,1,1.346479042,0.210813875,0,3059
accuracy focus,44,5,6,6,4,1,0.749801041,0.257557875,1,3059
accuracy focus,44,6,6,6,4,1,0.675223125,0.267950167,0,3059
accuracy focus,44,6,6,7,4,0,0.968295583,0.122618667,1,3059
accuracy focus,44,7,6,6,4,1,1.032001208,0.451590875,0,3059
accuracy focus,44,7,6,6,4,1,2.467787584,0.457718625,1,3059
accuracy focus,44,8,6,6,4,1,2.045912542,1.052095833,0,3059
accuracy focus,44,8,6,6,2,1,1.042584417,0.37782025,1,3059
accuracy focus,44,9,6,6,2,1,1.987604292,1.854714208,0,3059
accuracy focus,44,9,6,8,2,0,1.927662416,3.980391042,1,3059
accuracy focus,44,10,6,6,4,1,0.909187292,0.267831958,0,3059
accuracy focus,44,10,6,6,4,1,0.964474375,0.267692834,1,3059
accuracy focus,44,11,6,6,4,1,1.678172625,0.283171208,0,3059
accuracy focus,44,11,6,6,4,1,0.6881065,0.242826542,1,3059
accuracy focus,44,12,6,7,4,0,0.657424666,0.361234084,0,3059
accuracy focus,44,12,6,7,3,0,0.366513458,0.633951083,1,3059
accuracy focus,44,13,6,6,4,1,0.749498584,0.158370917,0,3059
accuracy focus,44,13,6,8,4,0,0.668084,0.78919225,1,3059
accuracy focus,44,14,6,6,3,1,1.030955709,0.504165541,0,3059
accuracy focus,44,14,6,6,3,1,1.042529166,0.3470975,1,3059
accuracy focus,44,15,6,6,4,1,1.233549417,1.175482917,0,3059
accuracy focus,44,15,6,8,3,0,1.999010625,1.805809083,1,3059
accuracy focus,44,16,6,6,4,1,0.853656083,0.392304792,0,3059
accuracy focus,44,16,6,6,4,1,0.611840833,0.633004125,1,3059
accuracy focus,44,17,6,7,2,0,1.409417459,0.7287765,0,3059
accuracy focus,44,17,6,6,3,1,1.238105666,0.330130667,1,3059
accuracy focus,44,18,6,6,2,1,3.1617055,0.810435833,0,3059
accuracy focus,44,18,6,6,3,1,1.445618458,0.46391375,1,3059
accuracy focus,44,19,6,6,3,1,1.708665542,0.560954041,0,3059
accuracy focus,44,19,6,6,3,1,1.787067958,0.363987791,1,3059
accuracy focus,44,20,6,6,4,1,0.908924625,0.152891208,0,3059
accuracy focus,44,20,6,6,4,1,0.706773083,0.131280084,1,3059
accuracy focus,44,21,6,6,1,1,0.94403575,0.465260959,0,3059
accuracy focus,44,21,6,6,4,1,1.114314208,0.193272041,1,3059
accuracy focus,44,22,6,6,4,1,0.94460225,0.815529333,0,3059
accuracy focus,44,22,6,6,4,1,0.798095334,0.315261875,1,3059
accuracy focus,44,23,6,6,3,1,0.644235875,0.328181083,0,3059
accuracy focus,44,23,6,7,1,0,0.828018833,0.218215542,1,3059
accuracy focus,44,24,6,6,4,1,1.042708041,0.29426175,0,3059
accuracy focus,44,24,6,6,4,1,1.033923625,0.265069417,1,3059
accuracy focus,44,25,6,6,3,1,1.342976917,1.517806541,0,3059
accuracy focus,44,25,6,6,2,1,0.871500208,0.803999916,1,3059
accuracy focus,44,26,6,6,4,1,0.932353125,0.246636958,0,3059
accuracy focus,44,26,6,6,4,1,1.296728791,0.165283208,1,3059
accuracy focus,44,27,6,6,4,1,1.201279459,0.536559709,0,3059
accuracy focus,44,27,6,8,4,0,0.807431375,0.394785875,1,3059
accuracy focus,44,28,6,6,4,1,0.621066083,0.296344917,0,3059
accuracy focus,44,28,6,6,4,1,0.520443084,0.377744208,1,3059
accuracy focus,44,29,6,5,2,0,1.045265375,0.4755825,0,3059
accuracy focus,44,29,6,5,1,0,1.129485084,0.650341375,1,3059
accuracy focus,44,30,6,6,4,1,1.268794417,0.889872,0,3059
accuracy focus,44,30,6,5,4,0,0.792125042,0.307637167,1,3059
accuracy focus,44,31,6,6,3,1,0.848713792,1.048957958,0,3059
accuracy focus,44,31,6,6,4,1,1.158120959,0.714115583,1,3059
accuracy focus,44,32,6,2,4,0,1.200341417,0.696530458,0,3059
accuracy focus,44,32,6,7,4,0,1.433730542,0.134254625,1,3059
accuracy focus,44,33,6,6,4,1,1.287007167,2.170388917,0,3059
accuracy focus,44,33,6,6,4,1,0.843167083,0.793017,1,3059
accuracy focus,44,34,6,6,4,1,0.774670709,0.342777292,0,3059
accuracy focus,44,34,6,6,4,1,1.025140042,0.502641667,1,3059
accuracy focus,44,35,6,6,4,1,1.396366417,0.456715417,0,3059
accuracy focus,44,35,6,6,4,1,1.45613475,0.355160667,1,3059
accuracy focus,44,36,6,6,2,1,2.67855525,1.227474375,0,3059
accuracy focus,44,36,6,6,4,1,1.165580416,0.671307458,1,3059
accuracy focus,44,37,6,6,4,1,3.331665583,2.329859541,0,3059
accuracy focus,44,37,6,6,3,1,3.416932042,0.856340958,1,3059
accuracy focus,44,38,6,6,4,1,1.488851917,0.639319042,0,3059
accuracy focus,44,38,6,6,3,1,1.477608625,0.545305084,1,3059
accuracy focus,44,39,6,6,2,1,1.9034955,0.440966666,0,3059
accuracy focus,44,39,6,6,4,1,0.891768042,0.473135334,1,3059
accuracy focus,44,40,6,6,1,1,2.851674083,0.639181,0,3059
accuracy focus,44,40,6,6,4,1,0.849476792,0.493263167,1,3059
accuracy focus,44,41,6,6,4,1,1.791514292,0.153131958,0,3059
accuracy focus,44,41,6,6,4,1,1.293876917,0.152984417,1,3059
accuracy focus,44,42,6,6,4,1,1.078575916,0.219779083,0,3059
accuracy focus,44,42,6,6,4,1,0.733590041,0.4922125,1,3059
accuracy focus,44,43,6,6,4,1,1.25387725,0.18923625,0,3059
accuracy focus,44,43,6,6,4,1,0.660083084,0.361665583,1,3059
accuracy focus,44,44,6,6,4,1,1.75729,0.764977667,0,3059
accuracy focus,44,44,6,6,4,1,1.187067875,1.589759041,1,3059
accuracy focus,44,45,6,6,4,1,1.024673375,0.42480925,0,3059
accuracy focus,44,45,6,6,4,1,0.677193334,0.298620958,1,3059
accuracy focus,44,46,6,6,4,1,0.984303,0.971315458,0,3059
accuracy focus,44,46,6,6,4,1,1.064190375,0.12143075,1,3059
accuracy focus,44,47,6,6,4,1,1.606691625,0.330699708,0,3059
accuracy focus,44,47,6,6,3,1,0.768665167,0.971178916,1,3059
accuracy focus,44,48,6,6,4,1,1.545341,1.653184042,0,3059
accuracy focus,44,48,6,6,4,1,0.88941,0.507020959,1,3059
accuracy focus,44,49,6,6,4,1,1.101985834,0.2019795,0,3059
accuracy focus,44,49,6,6,4,1,0.620844667,0.282241834,1,3059
accuracy focus,44,50,6,6,4,1,3.145780875,0.59966725,0,3059
accuracy focus,44,50,6,6,4,1,0.772791292,0.363227083,1,3059
accuracy focus,44,51,6,6,3,1,1.278150083,0.697853708,0,3059
accuracy focus,44,51,6,6,3,1,1.166245875,1.016019541,1,3059
accuracy focus,44,52,6,6,4,1,1.015864208,0.12487525,0,3059
accuracy focus,44,52,6,6,4,1,0.71353075,0.206498375,1,3059
accuracy focus,44,53,6,6,4,1,0.718395958,0.826835875,0,3059
accuracy focus,44,53,6,6,4,1,0.685151667,0.170409417,1,3059
accuracy focus,44,54,6,6,2,1,1.179013792,0.489108166,0,3059
accuracy focus,44,54,6,5,4,0,1.020081542,0.506377167,1,3059
accuracy focus,44,55,6,5,2,0,1.016619375,1.384532875,0,3059
accuracy focus,44,55,6,6,2,1,1.445899917,0.872799166,1,3059
accuracy focus,44,56,6,5,1,0,1.407500666,0.226943041,0,3059
accuracy focus,44,56,6,6,4,1,1.482707333,0.146156209,1,3059
accuracy focus,44,57,6,6,4,1,0.683149292,0.165523958,0,3059
accuracy focus,44,57,6,6,4,1,1.153194625,0.570772541,1,3059
accuracy focus,44,58,6,6,4,1,0.777422542,0.154299792,0,3059
accuracy focus,44,58,6,6,4,1,1.053532916,0.124169,1,3059
accuracy focus,44,59,6,6,2,1,0.7949755,0.457867583,0,3059
accuracy focus,44,59,6,6,3,1,0.95275,0.56853775,1,3059
accuracy focus,44,60,6,6,2,1,1.795871625,1.252979958,0,3059
accuracy focus,44,60,6,6,4,1,0.756147208,0.345831125,1,3059
accuracy focus,45,1,4,4,4,1,0.893498375,0.346510416,0,3170
accuracy focus,45,1,4,4,4,1,1.003135458,0.16849975,1,3170
accuracy focus,45,2,4,5,2,0,1.207532375,0.507820583,0,3170
accuracy focus,45,2,4,4,4,1,0.598062584,0.155821209,1,3170
accuracy focus,45,3,4,4,4,1,0.681802583,0.150992875,0,3170
accuracy focus,45,3,4,4,2,1,0.635529667,0.462246875,1,3170
accuracy focus,45,4,4,5,1,0,1.814218416,0.297892458,0,3170
accuracy focus,45,4,4,7,2,0,0.790101167,0.314285666,1,3170
accuracy focus,45,5,4,4,4,1,0.661236709,0.342724625,0,3170
accuracy focus,45,5,4,4,4,1,0.74450475,0.182860292,1,3170
accuracy focus,45,6,4,4,4,1,0.730883708,0.172646917,0,3170
accuracy focus,45,6,4,4,4,1,0.767744708,0.155907583,1,3170
accuracy focus,45,7,4,5,4,0,1.29568475,0.507209958,0,3170
accuracy focus,45,7,4,4,4,1,0.8459975,0.952422334,1,3170
accuracy focus,45,8,4,4,4,1,0.855669625,0.3505685,0,3170
accuracy focus,45,8,4,4,4,1,0.729555042,0.324769208,1,3170
accuracy focus,45,9,4,4,4,1,1.332720208,1.569549791,0,3170
accuracy focus,45,9,4,4,3,1,0.993210375,0.541673458,1,3170
accuracy focus,45,10,4,4,4,1,0.822786459,0.28096175,0,3170
accuracy focus,45,10,4,4,4,1,0.867198791,0.215082667,1,3170
accuracy focus,45,11,4,8,4,0,0.627573875,0.255866125,0,3170
accuracy focus,45,11,4,8,4,0,0.627418584,0.2764475,1,3170
accuracy focus,45,12,4,4,4,1,0.757998084,0.443027417,0,3170
accuracy focus,45,12,4,4,4,1,0.655058,0.185700958,1,3170
accuracy focus,45,13,4,4,4,1,0.837909584,0.137901291,0,3170
accuracy focus,45,13,4,4,4,1,0.610027208,0.130760208,1,3170
accuracy focus,45,14,4,4,4,1,1.101892375,0.234867041,0,3170
accuracy focus,45,14,4,4,4,1,0.680229667,0.28295275,1,3170
accuracy focus,45,15,4,3,2,0,7.63804925,2.656912042,0,3170
accuracy focus,45,15,4,4,1,1,0.993848916,0.942210875,1,3170
accuracy focus,45,16,4,4,4,1,1.333692583,1.114614292,0,3170
accuracy focus,45,16,4,4,3,1,0.823254125,0.63309325,1,3170
accuracy focus,45,17,4,4,4,1,0.736422792,0.168654417,0,3170
accuracy focus,45,17,4,4,4,1,0.82931525,0.412033958,1,3170
accuracy focus,45,18,4,4,3,1,2.808948458,2.384942375,0,3170
accuracy focus,45,18,4,4,4,1,0.826098959,0.328480667,1,3170
accuracy focus,45,19,4,4,2,1,0.907151542,0.463479,0,3170
accuracy focus,45,19,4,5,3,0,0.996386875,0.568142125,1,3170
accuracy focus,45,20,4,4,4,1,0.561222375,0.158663542,0,3170
accuracy focus,45,20,4,4,4,1,0.740895125,0.132119917,1,3170
accuracy focus,45,21,4,4,4,1,1.047593167,0.241039625,0,3170
accuracy focus,45,21,4,4,4,1,0.683278458,0.288593625,1,3170
accuracy focus,45,22,4,8,2,0,1.164916167,0.426815416,0,3170
accuracy focus,45,22,4,5,3,0,0.857709209,0.641303208,1,3170
accuracy focus,45,23,4,4,4,1,0.875119041,0.264854625,0,3170
accuracy focus,45,23,4,4,4,1,1.121219916,0.170836417,1,3170
accuracy focus,45,24,4,4,4,1,0.831426709,0.925442292,0,3170
accuracy focus,45,24,4,4,4,1,1.167422708,0.258487791,1,3170
accuracy focus,45,25,4,4,4,1,0.695929291,0.263777792,0,3170
accuracy focus,45,25,4,5,2,0,1.373619,0.68057625,1,3170
accuracy focus,45,26,4,4,4,1,0.954392416,0.535937458,0,3170
accuracy focus,45,26,4,4,4,1,0.996548542,0.165308625,1,3170
accuracy focus,45,27,4,4,4,1,0.632598208,0.294216708,0,3170
accuracy focus,45,27,4,4,4,1,1.030495542,0.293288667,1,3170
accuracy focus,45,28,4,4,3,1,0.810235833,0.746022916,0,3170
accuracy focus,45,28,4,4,4,1,0.897337209,0.474259042,1,3170
accuracy focus,45,29,4,4,2,1,1.36442675,1.353296458,0,3170
accuracy focus,45,29,4,4,3,1,1.207374625,0.40800775,1,3170
accuracy focus,45,30,4,4,4,1,1.167712167,0.4357235,0,3170
accuracy focus,45,30,4,4,2,1,0.787054042,0.45453725,1,3170
accuracy focus,45,31,4,4,4,1,1.478120875,0.554160042,0,3170
accuracy focus,45,31,4,6,2,0,1.431205333,1.783691667,1,3170
accuracy focus,45,32,4,4,4,1,0.69583925,0.234498417,0,3170
accuracy focus,45,32,4,4,4,1,0.901470416,0.216036917,1,3170
accuracy focus,45,33,4,4,4,1,1.033510708,1.129619292,0,3170
accuracy focus,45,33,4,4,4,1,0.868239333,0.891351667,1,3170
accuracy focus,45,34,4,4,2,1,0.698936333,0.698819875,0,3170
accuracy focus,45,34,4,4,4,1,0.755841125,0.713352625,1,3170
accuracy focus,45,35,4,4,4,1,0.599480459,0.315363125,0,3170
accuracy focus,45,35,4,4,4,1,0.867545208,0.314481583,1,3170
accuracy focus,45,36,4,4,4,1,1.275301875,0.315554666,0,3170
accuracy focus,45,36,4,4,3,1,1.085171667,0.557648,1,3170
accuracy focus,45,37,4,4,3,1,0.847924792,0.408355291,0,3170
accuracy focus,45,37,4,4,4,1,0.921767,0.263227416,1,3170
accuracy focus,45,38,4,5,1,0,0.887637459,0.95460375,0,3170
accuracy focus,45,38,4,5,4,0,1.93107575,0.290499375,1,3170
accuracy focus,45,39,4,4,4,1,0.858167666,0.208927083,0,3170
accuracy focus,45,39,4,4,4,1,0.745304958,0.241735542,1,3170
accuracy focus,45,40,4,4,4,1,0.659523416,0.2884785,0,3170
accuracy focus,45,40,4,4,4,1,0.692869458,0.373629334,1,3170
accuracy focus,45,41,4,4,4,1,1.563640708,0.136710333,0,3170
accuracy focus,45,41,4,4,4,1,1.228954542,0.153423042,1,3170
accuracy focus,45,42,4,4,4,1,0.856175,0.202673834,0,3170
accuracy focus,45,42,4,4,4,1,0.487861166,0.169756291,1,3170
accuracy focus,45,43,4,8,3,0,1.124985416,0.378015625,0,3170
accuracy focus,45,43,4,3,3,0,1.149655125,0.361611625,1,3170
accuracy focus,45,44,4,8,2,0,1.105380333,0.915940792,0,3170
accuracy focus,45,44,4,2,2,0,0.979853916,1.437474667,1,3170
accuracy focus,45,45,4,4,4,1,0.677306542,0.281402666,0,3170
accuracy focus,45,45,4,4,4,1,0.79440375,0.378127292,1,3170
accuracy focus,45,46,4,8,4,0,0.695178291,0.170014583,0,3170
accuracy focus,45,46,4,8,4,0,0.657522084,0.250143375,1,3170
accuracy focus,45,47,4,6,1,0,1.48857425,1.452212208,0,3170
accuracy focus,45,47,4,4,3,1,1.826570125,0.600573292,1,3170
accuracy focus,45,48,4,3,3,0,0.985994042,1.360597333,0,3170
accuracy focus,45,48,4,4,4,1,0.903964708,0.812310792,1,3170
accuracy focus,45,49,4,7,2,0,1.578831458,0.998780459,0,3170
accuracy focus,45,49,4,3,1,0,0.901499167,0.761322667,1,3170
accuracy focus,45,50,4,4,4,1,1.413968292,0.859486291,0,3170
accuracy focus,45,50,4,4,4,1,0.850973458,0.200556167,1,3170
accuracy focus,45,51,4,4,4,1,1.9711925,8.232577709,0,3170
accuracy focus,45,51,4,4,4,1,0.934768,1.17969925,1,3170
accuracy focus,45,52,4,4,2,1,0.710260542,0.239389125,0,3170
accuracy focus,45,52,4,4,4,1,0.632977625,0.206031625,1,3170
accuracy focus,45,53,4,4,4,1,0.627250458,0.2348335,0,3170
accuracy focus,45,53,4,4,4,1,0.65895625,0.187214125,1,3170
accuracy focus,45,54,4,4,3,1,1.87000875,0.631700959,0,3170
accuracy focus,45,54,4,4,2,1,0.950058958,0.506854375,1,3170
